PID,trial_no,choiceOld,delay,age,gender,outcome,choice
9483,26,1,10,18,female,1,0
9483,27,2,20,18,female,0,1
9483,28,2,40,18,female,0,1
9483,29,2,80,18,female,1,1
9483,30,1,1,18,female,0,0
9483,31,1,1,18,female,0,0
9483,32,1,5,18,female,0,0
9483,33,2,40,18,female,0,1
9483,34,2,20,18,female,1,1
9483,35,2,80,18,female,0,1
9483,36,2,40,18,female,1,1
9483,37,2,40,18,female,1,1
9483,38,1,1,18,female,1,0
9483,39,2,2,18,female,0,1
9483,40,2,5,18,female,0,1
9483,41,2,5,18,female,1,1
9483,42,2,2,18,female,0,1
9483,43,2,20,18,female,0,1
9483,44,2,10,18,female,0,1
9483,45,2,2,18,female,1,1
9483,46,2,80,18,female,0,1
9483,47,2,20,18,female,1,1
9483,48,2,1,18,female,0,1
9483,49,2,5,18,female,1,1
9483,50,2,5,18,female,0,1
9483,51,2,40,18,female,1,1
9483,52,2,20,18,female,1,1
9483,53,2,2,18,female,0,1
9483,54,2,5,18,female,0,1
9483,55,2,5,18,female,1,1
9483,56,2,10,18,female,1,1
9483,57,2,10,18,female,0,1
9483,58,2,80,18,female,1,1
9483,59,2,2,18,female,1,1
9483,60,2,80,18,female,0,1
9483,61,2,40,18,female,0,1
9483,62,2,10,18,female,0,1
9483,63,2,2,18,female,0,1
9483,64,2,2,18,female,1,1
9483,65,2,20,18,female,0,1
9483,66,2,20,18,female,0,1
9483,67,2,40,18,female,0,1
9483,68,2,20,18,female,1,1
9483,69,2,80,18,female,0,1
9483,70,2,1,18,female,1,1
9483,71,2,20,18,female,0,1
9483,72,1,1,18,female,0,0
9483,73,2,80,18,female,0,1
9483,74,2,80,18,female,0,1
9483,75,2,40,18,female,1,1
9705,6,2,20,18,female,1,1
9705,7,1,10,18,female,1,0
9705,8,2,80,18,female,1,1
9705,9,2,20,18,female,1,1
9705,10,1,1,18,female,0,0
9705,11,1,2,18,female,1,0
9705,12,1,2,18,female,1,0
9705,13,2,10,18,female,1,1
9705,14,2,40,18,female,1,1
9705,15,1,1,18,female,0,0
9705,16,1,5,18,female,0,0
9705,17,2,10,18,female,1,1
9705,18,1,2,18,female,0,0
9705,19,2,80,18,female,1,1
9705,20,1,2,18,female,1,0
9705,21,2,20,18,female,1,1
9705,22,1,1,18,female,0,0
9705,23,2,20,18,female,1,1
9705,24,2,20,18,female,1,1
9705,25,2,10,18,female,1,1
9705,26,2,10,18,female,1,1
9705,27,2,80,18,female,1,1
9705,28,1,5,18,female,0,0
9705,29,1,5,18,female,1,0
9705,30,2,40,18,female,0,1
9705,31,2,10,18,female,1,1
9705,32,2,40,18,female,0,1
9705,33,1,2,18,female,0,0
9705,34,2,80,18,female,0,1
9705,35,2,80,18,female,1,1
9705,36,1,2,18,female,1,0
9705,37,2,80,18,female,1,1
9705,38,2,40,18,female,0,1
9705,39,2,80,18,female,0,1
9705,40,2,40,18,female,0,1
9705,41,1,5,18,female,0,0
9705,42,1,5,18,female,1,0
9705,43,2,10,18,female,1,1
9705,44,1,2,18,female,1,0
9705,45,1,5,18,female,0,0
9705,46,1,5,18,female,0,0
9705,47,2,40,18,female,0,1
9705,48,2,40,18,female,0,1
9705,49,2,40,18,female,1,1
9705,50,2,40,18,female,1,1
9705,51,2,20,18,female,0,1
9705,52,2,80,18,female,1,1
9705,53,1,1,18,female,0,0
9705,54,1,2,18,female,0,0
9705,55,2,80,18,female,0,1
9705,56,2,20,18,female,0,1
9705,57,2,80,18,female,0,1
9705,58,1,1,18,female,1,0
9705,59,1,1,18,female,0,0
9705,60,2,20,18,female,0,1
9705,61,1,1,18,female,1,0
9705,62,2,10,18,female,0,1
9705,63,2,20,18,female,0,1
9705,64,2,40,18,female,0,1
9705,65,1,1,18,female,1,0
9705,66,1,5,18,female,1,0
9705,67,2,20,18,female,0,1
9705,68,1,2,18,female,0,0
9705,69,1,2,18,female,0,0
9705,70,1,5,18,female,1,0
9705,71,1,5,18,female,0,0
9705,72,2,10,18,female,1,1
9705,73,1,1,18,female,1,0
9705,74,1,1,18,female,1,0
9705,75,2,10,18,female,0,1
9904,6,2,20,19,female,1,1
9904,7,2,10,19,female,1,1
9904,8,2,5,19,female,1,1
9904,9,1,1,19,female,0,0
9904,10,1,1,19,female,0,0
9904,11,1,10,19,female,1,0
9904,12,2,10,19,female,1,1
9904,13,2,80,19,female,1,1
9904,14,2,5,19,female,0,1
9904,15,1,2,19,female,0,0
9904,16,1,5,19,female,0,0
9904,17,2,2,19,female,1,1
9904,18,2,40,19,female,1,1
9904,19,1,2,19,female,0,0
9904,20,2,2,19,female,0,1
9904,21,1,5,19,female,1,0
9904,22,1,2,19,female,0,0
9904,23,1,5,19,female,1,0
9904,24,2,80,19,female,0,1
9904,25,1,1,19,female,0,0
9904,26,1,5,19,female,1,0
9904,27,2,80,19,female,1,1
9904,28,2,80,19,female,1,1
9904,29,2,20,19,female,0,1
9904,30,1,40,19,female,0,0
9904,31,1,1,19,female,1,0
9904,32,1,1,19,female,0,0
9904,33,2,80,19,female,1,1
9904,34,2,20,19,female,0,1
9904,35,2,40,19,female,1,1
9904,36,2,40,19,female,1,1
9904,37,2,80,19,female,0,1
9904,38,2,80,19,female,0,1
9904,39,2,20,19,female,1,1
9904,40,1,5,19,female,0,0
9904,41,1,1,19,female,1,0
9904,42,1,40,19,female,1,0
9904,43,2,10,19,female,1,1
9904,44,2,40,19,female,0,1
9904,45,2,40,19,female,0,1
9904,46,2,20,19,female,0,1
9904,47,2,40,19,female,0,1
9904,48,1,5,19,female,0,0
9904,49,2,80,19,female,0,1
9904,50,1,2,19,female,0,0
9904,51,2,20,19,female,0,1
9904,52,1,10,19,female,1,0
9904,53,2,40,19,female,0,1
9904,54,1,2,19,female,1,0
9904,55,1,5,19,female,0,0
9904,56,1,2,19,female,1,0
9904,57,2,80,19,female,0,1
9904,58,2,20,19,female,0,1
9904,59,1,10,19,female,1,0
9904,60,2,10,19,female,1,1
9904,61,1,1,19,female,1,0
9904,62,2,80,19,female,1,1
9904,63,1,10,19,female,1,0
9904,64,2,1,19,female,1,1
9904,65,2,10,19,female,1,1
9904,66,2,1,19,female,1,1
9904,67,1,20,19,female,1,0
9904,68,2,1,19,female,0,1
9904,69,1,20,19,female,0,0
9904,70,1,5,19,female,1,0
9904,71,1,2,19,female,0,0
9904,72,1,10,19,female,0,0
9904,73,2,20,19,female,1,1
9904,74,1,2,19,female,1,0
9904,75,2,40,19,female,0,1
9938,6,2,40,19,male,0,1
9938,7,2,20,19,male,1,1
9938,8,2,20,19,male,1,1
9938,9,2,2,19,male,1,1
9938,10,1,80,19,male,0,0
9938,11,2,1,19,male,0,1
9938,12,2,2,19,male,1,1
9938,13,2,40,19,male,1,1
9938,14,2,10,19,male,0,1
9938,15,2,1,19,male,0,1
9938,16,1,2,19,male,0,0
9938,17,2,80,19,male,1,1
9938,18,1,40,19,male,1,0
9938,19,1,5,19,male,0,0
9938,20,2,5,19,male,1,1
9938,21,1,10,19,male,1,0
9938,22,1,2,19,male,0,0
9938,23,1,2,19,male,0,0
9938,24,2,20,19,male,0,1
9938,25,2,5,19,male,0,1
9938,26,1,20,19,male,1,0
9938,27,2,80,19,male,1,1
9938,28,1,80,19,male,1,0
9938,29,2,1,19,male,0,1
9938,30,2,20,19,male,1,1
9938,31,2,10,19,male,0,1
9938,32,2,5,19,male,1,1
9938,33,2,10,19,male,1,1
9938,34,1,80,19,male,0,0
9938,35,2,40,19,male,0,1
9938,36,2,20,19,male,0,1
9938,37,1,5,19,male,1,0
9938,38,1,1,19,male,1,0
9938,39,2,5,19,male,1,1
9938,40,2,10,19,male,0,1
9938,41,1,1,19,male,0,0
9938,42,2,10,19,male,0,1
9938,43,2,80,19,male,1,1
9938,44,2,10,19,male,0,1
9938,45,1,10,19,male,0,0
9938,46,1,2,19,male,0,0
9938,47,2,40,19,male,0,1
9938,48,1,5,19,male,1,0
9938,49,2,2,19,male,0,1
9938,50,2,80,19,male,1,1
9938,51,2,40,19,male,1,1
9938,52,1,5,19,male,1,0
9938,53,1,40,19,male,1,0
9938,54,1,1,19,male,1,0
9938,55,2,20,19,male,1,1
9938,56,1,1,19,male,0,0
9938,57,1,1,19,male,1,0
9938,58,1,2,19,male,1,0
9938,59,1,80,19,male,1,0
9938,60,2,5,19,male,0,1
9938,61,2,2,19,male,1,1
9938,62,1,10,19,male,1,0
9938,63,2,20,19,male,0,1
9938,64,2,20,19,male,1,1
9938,65,2,2,19,male,0,1
9938,66,2,40,19,male,0,1
9938,67,1,40,19,male,0,0
9938,68,2,80,19,male,0,1
9938,69,2,10,19,male,0,1
9938,70,1,40,19,male,0,0
9938,71,2,1,19,male,1,1
9938,72,2,80,19,male,0,1
9938,73,2,5,19,male,0,1
9938,74,2,1,19,male,1,1
9938,75,2,20,19,male,1,1
