PID,trial_no,delay,choice,age,gender,rt,outcome
11,69,20,1,20,male,0.999511574,0
11,70,5,1,20,male,1.406638422,0
12,1,40,0,18,female,3.044261377,1
12,2,20,1,18,female,1.614735177,1
12,3,20,1,18,female,2.302260553,1
12,4,10,0,18,female,2.087022762,1
12,5,10,1,18,female,2.867317297,0
12,6,80,0,18,female,1.36122209,1
12,7,2,1,18,female,0.995561908,0
12,8,10,1,18,female,1.10087497,1
12,9,5,0,18,female,1.330215218,1
12,10,40,0,18,female,2.058360514,1
12,11,10,0,18,female,1.795443575,0
12,12,10,1,18,female,1.64142863,1
12,13,10,1,18,female,1.427383829,0
12,14,20,1,18,female,0.740961184,1
12,15,80,0,18,female,0.752739243,0
12,16,40,1,18,female,1.404623742,1
12,17,80,1,18,female,1.535165281,1
12,18,80,0,18,female,3.001735752,1
12,19,5,1,18,female,1.28054886,0
12,20,1,0,18,female,1.021017996,0
12,21,20,0,18,female,1.620796122,0
12,22,40,0,18,female,0.918505684,1
12,23,1,1,18,female,1.342988241,0
12,24,1,1,18,female,1.006610952,1
12,25,40,1,18,female,1.298632378,0
12,26,5,0,18,female,2.018502514,1
12,27,1,1,18,female,1.512976634,1
12,28,40,1,18,female,1.073067315,0
12,29,5,1,18,female,0.763285673,0
12,30,80,0,18,female,0.671320092,0
12,31,20,1,18,female,0.983219353,0
12,32,2,1,18,female,1.081300214,0
12,33,2,1,18,female,1.673452803,1
12,34,2,1,18,female,4.747357808,1
12,35,20,0,18,female,1.271370505,1
12,36,80,1,18,female,0.72346118,0
12,37,2,1,18,female,2.166703993,0
12,38,80,0,18,female,1.01742031,0
12,39,20,1,18,female,1.711570825,1
12,40,1,1,18,female,2.955443092,0
12,41,2,1,18,female,1.058777095,1
12,42,5,1,18,female,1.289243318,0
12,43,2,1,18,female,0.950691659,1
12,44,1,1,18,female,1.055519314,1
12,45,1,1,18,female,1.588753486,1
12,46,40,1,18,female,0.792578899,1
12,47,80,1,18,female,1.633145621,1
12,48,10,0,18,female,3.025814408,1
12,49,5,1,18,female,1.192654901,1
12,50,1,1,18,female,0.819156364,0
12,51,80,1,18,female,2.371099878,1
12,52,5,1,18,female,1.427252516,1
12,53,2,1,18,female,2.145499195,1
12,54,1,1,18,female,0.667189003,0
12,55,40,0,18,female,1.601310719,0
12,56,10,1,18,female,1.61518436,0
12,57,5,1,18,female,2.603100808,0
12,58,20,1,18,female,0.93686813,0
12,59,2,1,18,female,0.833240408,0
12,60,5,1,18,female,0.640667011,0
12,61,5,0,18,female,0.739493493,1
12,62,40,0,18,female,2.764752157,0
12,63,10,1,18,female,1.162859131,1
12,64,2,1,18,female,0.663366725,0
12,65,80,1,18,female,0.583528769,0
12,66,1,1,18,female,1.932709871,1
12,67,20,1,18,female,2.140805117,0
12,68,10,1,18,female,2.634968915,0
12,69,20,1,18,female,1.047579833,0
12,70,40,0,18,female,2.331630686,0
13,1,2,1,21,male,6.24280244,0
13,2,5,0,21,male,4.509568522,0
13,3,80,1,21,male,2.370112462,0
13,4,10,1,21,male,1.740894773,0
13,5,10,0,21,male,0.858553711,0
13,6,40,1,21,male,1.173127539,0
13,7,5,0,21,male,1.504295156,1
13,8,5,1,21,male,1.674479463,1
13,9,80,1,21,male,1.44300741,0
13,10,40,1,21,male,1.121203495,0
13,11,20,0,21,male,1.951327398,0
13,12,80,1,21,male,1.221014072,0
13,13,20,1,21,male,1.122506667,1
13,14,1,0,21,male,2.002625363,1
13,15,20,1,21,male,1.019046181,0
13,16,10,0,21,male,0.98581,1
13,17,40,1,21,male,1.066792949,1
13,18,80,1,21,male,1.320970451,0
13,19,1,0,21,male,1.384735343,0
13,20,1,1,21,male,1.120756425,0
13,21,80,1,21,male,1.330888388,1
13,22,80,0,21,male,1.315399442,1
13,23,80,1,21,male,1.265220206,1
13,24,5,1,21,male,1.137415118,0
13,25,2,0,21,male,1.440838474,1
13,26,10,1,21,male,1.082959291,1
13,27,2,1,21,male,0.692526153,0
13,28,40,0,21,male,1.484976387,1
13,29,40,0,21,male,1.26252481,1
13,30,20,0,21,male,0.829365605,1
13,31,80,0,21,male,0.848793954,1
13,32,5,1,21,male,1.771891381,0
13,33,2,0,21,male,0.969088821,0
13,34,5,0,21,male,0.666856644,0
13,35,5,1,21,male,1.191595036,0
13,36,10,0,21,male,0.460760078,0
13,37,2,0,21,male,0.986980652,1
13,38,20,1,21,male,1.96980546,0
13,39,10,1,21,male,0.660467868,1
13,40,1,1,21,male,1.435510771,1
13,41,1,1,21,male,0.544869796,1
13,42,80,1,21,male,1.711317859,1
13,43,20,0,21,male,1.276399054,1
13,44,2,1,21,male,1.003115902,1
13,45,2,1,21,male,1.351240157,0
13,46,1,1,21,male,0.84914201,1
13,47,1,1,21,male,2.084615652,0
13,48,20,1,21,male,0.787340179,1
13,49,40,0,21,male,1.477179086,0
13,50,5,0,21,male,0.933475112,1
13,51,1,1,21,male,1.19087085,1
13,52,10,0,21,male,0.68488824,0
13,53,10,1,21,male,0.609189223,0
13,54,10,1,21,male,0.770697486,1
13,55,5,1,21,male,2.660752833,1
13,56,2,0,21,male,0.466909471,0
13,57,40,1,21,male,1.049209931,0
13,58,2,0,21,male,0.481307459,1
13,59,40,0,21,male,0.460769436,1
13,60,1,1,21,male,1.028612742,0
13,61,2,0,21,male,0.388602297,1
13,62,40,0,21,male,0.317049463,1
13,63,80,1,21,male,1.329161692,0
13,64,5,1,21,male,0.328612892,1
13,65,40,1,21,male,0.939072082,0
13,66,20,0,21,male,0.220548588,0
13,67,1,0,21,male,0.349289172,0
13,68,10,0,21,male,0.281332213,1
13,69,20,0,21,male,0.387215506,1
13,70,20,0,21,male,0.410322744,0
14,1,40,1,19,male,4.523628718,0
14,2,80,0,19,male,4.158398399,1
14,3,1,1,19,male,7.200010565,0
14,4,80,1,19,male,0.87954001,0
14,5,1,1,19,male,1.366892113,1
14,6,5,1,19,male,2.058631292,0
14,7,20,1,19,male,2.801230422,0
14,8,40,0,19,male,3.711102323,1
14,9,10,1,19,male,2.307278839,1
14,10,1,1,19,male,2.096903267,1
14,11,40,0,19,male,1.040967976,0
14,12,40,0,19,male,2.37284046,1
14,13,40,1,19,male,11.69109529,1
14,14,2,0,19,male,2.264981428,1
14,15,40,0,19,male,1.533155432,0
14,16,20,0,19,male,1.576729753,1
14,17,80,0,19,male,4.394719691,0
14,18,1,0,19,male,4.377611816,1
14,19,80,0,19,male,2.854701247,1
14,20,10,0,19,male,1.674966077,0
14,21,5,0,19,male,1.285325046,0
14,22,10,0,19,male,1.877474616,0
14,23,20,0,19,male,3.328896046,1
14,24,80,0,19,male,3.452582723,1
14,25,80,0,19,male,5.101290645,1
14,26,40,0,19,male,2.195429085,0
14,27,10,0,19,male,2.129022832,1
14,28,5,0,19,male,1.54869328,1
14,29,10,0,19,male,1.37745092,0
14,30,10,0,19,male,3.698832216,0
14,31,10,0,19,male,1.536361592,0
14,32,5,0,19,male,1.957377475,1
14,33,80,0,19,male,1.139269505,0
14,34,80,0,19,male,1.36710312,0
14,35,20,0,19,male,1.718934339,0
14,36,20,0,19,male,1.649827859,1
14,37,40,0,19,male,0.953120807,1
14,38,2,0,19,male,2.247331998,0
14,39,2,0,19,male,1.867026596,0
14,40,1,0,19,male,1.108854902,0
14,41,80,0,19,male,1.990609128,1
14,42,80,0,19,male,2.532986686,0
14,43,10,0,19,male,1.873064599,1
14,44,1,1,19,male,2.777416809,1
14,45,20,0,19,male,1.538524792,1
14,46,10,0,19,male,3.35483422,1
14,47,20,0,19,male,1.227418544,0
14,48,5,0,19,male,3.819045276,1
14,49,2,0,19,male,1.893217133,0
14,50,1,0,19,male,8.102879085,0
14,51,2,0,19,male,1.795530816,1
14,52,40,0,19,male,9.199754881,0
14,53,20,0,19,male,1.592573698,0
14,54,10,0,19,male,4.353688322,1
14,55,5,0,19,male,2.039295315,0
14,56,2,0,19,male,1.772913211,1
14,57,20,0,19,male,2.00936159,0
14,58,5,0,19,male,2.407181184,0
14,59,1,0,19,male,2.073029883,0
14,60,2,0,19,male,1.60149637,0
14,61,5,0,19,male,1.360585446,1
14,62,2,0,19,male,1.243074726,1
14,63,1,0,19,male,2.651063412,0
14,64,40,0,19,male,1.977409865,1
14,65,5,0,19,male,2.8556138,0
14,66,20,0,19,male,3.134770435,1
14,67,2,0,19,male,7.219169948,0
14,68,1,0,19,male,1.398769276,1
14,69,2,0,19,male,1.821218438,1
14,70,5,0,19,male,2.337074609,1
15,1,1,1,19,female,3.397329357,1
15,2,1,0,19,female,0.937220412,0
15,3,1,0,19,female,0.746423822,1
15,4,5,1,19,female,1.102811767,0
15,5,40,0,19,female,1.362689782,0
15,6,40,1,19,female,0.852781354,1
15,7,2,1,19,female,4.750929533,1
15,8,2,0,19,female,1.442534681,1
15,9,80,1,19,female,0.826648474,1
15,10,40,0,19,female,2.28656724,1
15,11,10,1,19,female,1.744754482,1
15,12,80,1,19,female,2.623403674,1
15,13,1,0,19,female,2.626662662,1
15,14,2,0,19,female,2.405394114,0
15,15,20,0,19,female,1.973136896,1
15,16,5,0,19,female,1.64694802,1
15,17,1,1,19,female,1.472786879,1
15,18,2,0,19,female,1.499343886,0
15,19,10,0,19,female,2.22707411,1
15,20,5,0,19,female,1.935360289,1
15,21,80,1,19,female,3.870637263,1
15,22,1,1,19,female,2.031167769,0
15,23,20,0,19,female,3.179426357,0
15,24,2,0,19,female,1.923243834,0
15,25,2,0,19,female,1.33871014,0
15,26,80,1,19,female,1.839475531,0
15,27,80,1,19,female,1.975324548,1
15,28,2,0,19,female,4.255633119,1
15,29,20,0,19,female,2.094687844,0
15,30,1,0,19,female,1.505261442,1
15,31,2,0,19,female,1.809143037,1
15,32,5,0,19,female,1.513266731,0
15,33,80,1,19,female,1.439429043,0
15,34,2,0,19,female,0.991145249,0
15,35,5,1,19,female,1.303217179,0
15,36,40,1,19,female,1.598790709,0
15,37,10,0,19,female,1.957298385,0
15,38,20,1,19,female,1.783102529,0
15,39,80,1,19,female,1.90289931,1
15,40,20,0,19,female,1.431083245,0
15,41,1,0,19,female,5.014718574,0
15,42,20,1,19,female,1.6109129,1
15,43,5,0,19,female,1.581361946,0
15,44,80,1,19,female,1.414646729,0
15,45,20,1,19,female,1.438836473,1
15,46,5,0,19,female,2.105429584,1
15,47,80,1,19,female,1.516477118,0
15,48,2,1,19,female,1.404777091,1
15,49,10,0,19,female,1.4145613,0
15,50,10,0,19,female,0.742772404,1
15,51,40,1,19,female,2.140811155,1
15,52,40,1,19,female,3.780664325,1
15,53,20,1,19,female,1.762836189,1
15,54,1,0,19,female,3.051508369,0
15,55,40,0,19,female,0.643074123,1
15,56,10,0,19,female,1.599297549,1
15,57,10,1,19,female,3.553026624,0
15,58,10,1,19,female,1.282633574,1
15,59,10,1,19,female,2.023307377,0
15,60,5,0,19,female,0.907177712,1
15,61,1,0,19,female,2.415059084,0
15,62,10,0,19,female,1.650842745,0
15,63,20,1,19,female,1.336670103,1
15,64,40,1,19,female,1.561148434,0
15,65,40,1,19,female,1.464951844,0
15,66,20,1,19,female,1.520678543,0
15,67,80,1,19,female,0.844782405,0
15,68,5,1,19,female,1.998962473,0
15,69,40,1,19,female,2.687179131,0
15,70,5,0,19,female,1.376912987,1
16,1,5,0,21,male,4.913349745,0
16,2,40,1,21,male,3.597940342,0
16,3,40,0,21,male,2.509855902,1
16,4,5,0,21,male,2.297361808,1
16,5,5,0,21,male,1.658594162,0
16,6,2,0,21,male,3.044812592,0
16,7,40,1,21,male,2.378567235,0
16,8,80,1,21,male,3.899516555,1
16,9,80,1,21,male,1.548645283,0
16,10,2,0,21,male,1.399117634,1
16,11,10,0,21,male,1.076535197,0
16,12,20,0,21,male,4.440924809,1
16,13,10,0,21,male,1.864943392,1
16,14,10,0,21,male,2.995285396,1
16,15,20,1,21,male,3.622942115,1
16,16,20,1,21,male,3.397140386,1
16,17,2,0,21,male,1.736860885,0
16,18,5,0,21,male,3.949063977,1
16,19,1,0,21,male,2.998685054,1
16,20,1,0,21,male,1.59868596,1
16,21,1,0,21,male,3.194922246,0
16,22,80,1,21,male,1.722610813,0
16,23,1,0,21,male,1.845119895,0
16,24,10,0,21,male,2.26819604,1
16,25,5,0,21,male,0.837178603,1
16,26,40,1,21,male,1.359361968,1
16,27,40,1,21,male,1.46354181,0
16,28,1,0,21,male,1.410752003,0
16,29,80,1,21,male,1.610714873,1
16,30,40,1,21,male,2.022910418,0
16,31,40,1,21,male,1.478953477,1
16,32,2,0,21,male,1.62660259,1
16,33,80,1,21,male,3.563368083,1
16,34,2,0,21,male,1.214935921,0
16,35,2,0,21,male,1.103111524,1
16,36,2,0,21,male,1.585163998,0
16,37,40,1,21,male,1.738686292,1
16,38,20,1,21,male,3.425620305,0
16,39,20,1,21,male,1.509288387,1
16,40,5,0,21,male,1.522902117,1
16,41,20,1,21,male,1.215073573,0
16,42,20,1,21,male,1.153304645,0
16,43,10,0,21,male,1.226740846,0
16,44,20,1,21,male,1.190969863,1
16,45,20,1,21,male,1.36939371,0
16,46,80,1,21,male,1.744824214,0
16,47,2,0,21,male,1.917346201,0
16,48,40,1,21,male,1.498738033,1
16,49,80,1,21,male,1.922987546,1
16,50,5,0,21,male,1.131382851,0
16,51,5,0,21,male,0.777165049,0
16,52,1,0,21,male,0.8629752,1
16,53,10,0,21,male,1.773159235,0
16,54,80,1,21,male,1.188949749,0
16,55,1,0,21,male,1.194949716,1
16,56,10,0,21,male,1.521326054,0
16,57,2,0,21,male,1.371221532,1
16,58,10,0,21,male,1.390657427,1
16,59,80,1,21,male,1.539227847,0
16,60,1,0,21,male,0.89066754,0
16,61,10,0,21,male,0.746796933,0
16,62,10,0,21,male,0.834990952,1
16,63,2,0,21,male,0.77920901,1
16,64,5,0,21,male,1.197035637,0
16,65,5,0,21,male,0.879511635,1
16,66,80,1,21,male,1.053275817,1
16,67,1,0,21,male,0.747081295,1
16,68,40,1,21,male,1.195535645,0
16,69,1,0,21,male,1.387322369,0
16,70,20,1,21,male,1.066527002,0
17,1,10,1,19,male,6.137597749,1
17,2,10,1,19,male,3.077216518,0
17,3,1,0,19,male,2.895808687,1
17,4,2,0,19,male,2.317546642,0
17,5,1,0,19,male,2.902925271,0
17,6,2,0,19,male,1.061221939,1
17,7,1,0,19,male,2.279376699,0
17,8,1,1,19,male,1.545425539,0
17,9,10,1,19,male,1.265165266,0
17,10,2,0,19,male,1.88296231,0
17,11,5,1,19,male,1.541282373,1
17,12,5,1,19,male,1.339154493,0
17,13,1,1,19,male,1.906965498,0
17,14,80,1,19,male,2.757480111,1
17,15,40,1,19,male,2.065683577,0
17,16,10,0,19,male,2.821251342,1
17,17,20,1,19,male,1.984468188,1
17,18,80,1,19,male,1.655333966,0
17,19,20,1,19,male,1.514889583,1
17,20,80,1,19,male,2.604768337,0
17,21,5,0,19,male,2.227015547,1
17,22,40,1,19,male,1.737122003,1
17,23,10,1,19,male,2.436463473,1
17,24,2,1,19,male,2.128702548,0
17,25,5,0,19,male,3.678583989,1
17,26,20,1,19,male,5.391583866,0
17,27,40,1,19,male,1.402588233,0
17,28,1,0,19,male,2.020330336,1
17,29,10,1,19,male,4.183223578,0
17,30,2,0,19,male,2.578842842,1
17,31,20,1,19,male,1.622607643,0
17,32,10,1,19,male,2.399442144,1
17,33,80,1,19,male,1.639371386,1
17,34,20,1,19,male,2.58909193,1
17,35,5,0,19,male,1.884632556,1
17,36,20,1,19,male,2.085831282,0
17,37,5,0,19,male,1.340948204,0
17,38,20,1,19,male,1.243357277,1
17,39,10,0,19,male,2.827619288,0
17,40,40,1,19,male,3.965530982,1
17,41,2,0,19,male,2.110965274,0
17,42,40,1,19,male,1.618063897,1
17,43,20,1,19,male,1.96195503,0
17,44,2,0,19,male,1.592715879,1
17,45,10,0,19,male,1.662796795,0
17,46,40,1,19,male,1.184729608,0
17,47,1,0,19,male,1.630898199,1
17,48,5,0,19,male,2.890075271,1
17,49,10,1,19,male,2.403983777,1
17,50,2,0,19,male,1.520608509,1
17,51,5,0,19,male,1.28697386,0
17,52,80,1,19,male,1.42085559,0
17,53,2,0,19,male,1.423439295,0
17,54,20,1,19,male,1.34249257,1
17,55,80,1,19,male,2.625690037,1
17,56,80,1,19,male,2.333241162,1
17,57,5,0,19,male,2.379514503,0
17,58,2,0,19,male,1.433493677,1
17,59,40,1,19,male,1.17902336,1
17,60,1,0,19,male,1.563025763,1
17,61,40,1,19,male,1.082868127,1
17,62,1,0,19,male,1.729815844,1
17,63,40,1,19,male,3.329594573,0
17,64,1,0,19,male,1.658415756,0
17,65,40,1,19,male,1.482176542,0
17,66,5,0,19,male,10.12444286,0
17,67,80,1,19,male,1.33662935,0
17,68,80,1,19,male,2.094578265,0
17,69,20,1,19,male,2.020117216,0
17,70,80,1,19,male,2.159101756,1
18,1,1,1,18,male,6.780144203,1
18,2,5,0,18,male,3.323522158,0
18,3,1,1,18,male,3.963932882,1
18,4,40,0,18,male,3.135123623,1
18,5,40,1,18,male,2.33699733,0
18,6,5,0,18,male,2.719245868,1
18,7,80,1,18,male,1.729092866,1
18,8,20,0,18,male,5.381179919,1
18,9,40,1,18,male,2.875283645,1
18,10,2,1,18,male,5.060684611,0
18,11,80,1,18,male,1.001308908,0
18,12,10,0,18,male,2.850544498,0
18,13,80,1,18,male,1.016980486,1
18,14,10,0,18,male,2.011423966,1
18,15,20,1,18,male,2.617074669,1
18,16,10,1,18,male,7.15093225,1
18,17,20,1,18,male,1.946687053,0
18,18,40,0,18,male,1.491091969,0
18,19,2,0,18,male,2.411033648,1
18,20,10,1,18,male,0.824862914,0
18,21,80,0,18,male,3.296673846,1
18,22,2,1,18,male,1.281198786,1
18,23,1,0,18,male,1.04064256,0
18,24,10,0,18,male,0.65073045,0
18,25,1,1,18,male,1.11675031,1
18,26,2,0,18,male,1.163101231,1
18,27,20,0,18,male,1.279235726,1
18,28,2,0,18,male,1.594761349,1
18,29,80,0,18,male,0.948919985,0
18,30,20,1,18,male,1.227158634,0
18,31,2,1,18,male,0.718557907,0
18,32,5,0,18,male,0.711023233,1
18,33,1,0,18,male,1.214618051,0
18,34,80,0,18,male,1.239362934,0
18,35,1,1,18,male,2.521201382,1
18,36,20,1,18,male,1.500622607,1
18,37,1,0,18,male,0.925212026,1
18,38,2,1,18,male,3.125063204,0
18,39,2,0,18,male,1.423413937,0
18,40,5,1,18,male,3.083395494,1
18,41,40,1,18,male,1.13947055,1
18,42,20,1,18,male,2.462903657,0
18,43,20,1,18,male,1.186636822,0
18,44,40,0,18,male,2.188768024,0
18,45,40,1,18,male,2.694676977,0
18,46,5,1,18,male,1.75515692,0
18,47,5,0,18,male,1.58090733,0
18,48,5,0,18,male,0.90505285,0
18,49,20,1,18,male,2.166686238,0
18,50,1,0,18,male,1.910392325,0
18,51,80,1,18,male,0.970700504,1
18,52,10,0,18,male,2.273115313,1
18,53,20,1,18,male,2.021459934,1
18,54,2,1,18,male,1.919341863,1
18,55,40,1,18,male,4.774699979,1
18,56,40,1,18,male,4.011174319,1
18,57,40,0,18,male,1.495313318,0
18,58,80,1,18,male,1.600898365,0
18,59,5,1,18,male,0.876663492,1
18,60,80,0,18,male,1.094838779,0
18,61,5,1,18,male,0.967454497,0
18,62,10,1,18,male,2.686640897,0
18,63,10,1,18,male,0.886519847,0
18,64,2,1,18,male,1.446850817,0
18,65,5,0,18,male,1.368611866,1
18,66,10,1,18,male,1.184805679,1
18,67,80,1,18,male,3.156925575,1
18,68,10,0,18,male,1.555386642,1
18,69,1,1,18,male,1.291001107,0
18,70,1,0,18,male,1.268776234,0
19,1,40,1,19,female,6.030075603,1
19,2,5,0,19,female,6.243552888,0
19,3,80,0,19,female,7.054428658,1
19,4,80,1,19,female,9.79624987,1
19,5,2,0,19,female,4.861471284,1
19,6,1,1,19,female,7.065580639,0
19,7,80,0,19,female,5.12702083,1
19,8,10,1,19,female,3.328922007,0
19,9,2,0,19,female,3.358565937,1
19,10,40,0,19,female,6.907978875,1
19,11,40,0,19,female,6.454947874,1
19,12,20,1,19,female,2.22827827,1
19,13,40,0,19,female,2.629481222,0
19,14,1,1,19,female,2.197327546,1
19,15,1,1,19,female,2.810508092,0
19,16,2,0,19,female,4.128684436,1
19,17,20,0,19,female,4.711576259,1
19,18,5,1,19,female,4.355182277,1
19,19,10,0,19,female,2.921013619,0
19,20,80,0,19,female,4.661414231,0
19,21,10,0,19,female,3.891325013,1
19,22,5,0,19,female,3.204984778,1
19,23,80,0,19,female,3.618912152,0
19,24,10,0,19,female,3.631410774,0
19,25,5,0,19,female,2.27332149,1
19,26,1,1,19,female,2.003844917,1
19,27,5,1,19,female,2.819033805,0
19,28,2,0,19,female,1.912867357,0
19,29,20,0,19,female,1.637071137,1
19,30,1,1,19,female,2.486620068,0
19,31,1,1,19,female,1.809447925,0
19,32,10,0,19,female,2.171604303,1
19,33,5,1,19,female,2.385097889,0
19,34,20,0,19,female,1.959088474,0
19,35,80,0,19,female,2.221450274,0
19,36,1,0,19,female,3.296963339,1
19,37,5,0,19,female,2.349123747,1
19,38,5,1,19,female,3.293047483,1
19,39,1,0,19,female,2.465605694,1
19,40,40,0,19,female,4.988835341,1
19,41,40,1,19,female,3.7990153,1
19,42,2,0,19,female,4.907331364,0
19,43,2,0,19,female,2.803082997,1
19,44,5,0,19,female,4.201057752,0
19,45,2,1,19,female,2.030930197,0
19,46,40,0,19,female,2.181281951,0
19,47,2,0,19,female,2.474577269,0
19,48,80,0,19,female,10.55574285,0
19,49,10,0,19,female,5.629007889,0
19,50,40,0,19,female,3.999209403,0
19,51,20,1,19,female,2.980636251,1
19,52,40,1,19,female,6.899373469,0
19,53,80,0,19,female,3.329522427,1
19,54,80,0,19,female,4.935147169,0
19,55,40,1,19,female,6.494818553,0
19,56,20,0,19,female,3.328914461,0
19,57,20,0,19,female,4.077165803,0
19,58,20,0,19,female,2.284922653,0
19,59,20,0,19,female,2.11141506,0
19,60,10,0,19,female,2.476846123,1
19,61,2,1,19,female,1.401445655,0
19,62,5,0,19,female,2.975342358,0
19,63,1,1,19,female,1.494821874,0
19,64,1,1,19,female,1.863135191,1
19,65,2,0,19,female,1.254629402,1
19,66,10,0,19,female,2.583185543,1
19,67,10,0,19,female,2.661213789,0
19,68,10,1,19,female,4.417665126,1
19,69,80,1,19,female,6.805068698,1
19,70,20,0,19,female,2.480822052,1
20,1,40,1,18,male,16.43542655,1
20,2,80,0,18,male,8.969950659,1
20,3,5,1,18,male,3.548184931,1
20,4,20,1,18,male,2.755108017,0
20,5,80,1,18,male,2.223023318,0
20,6,1,0,18,male,2.785454397,1
20,7,10,1,18,male,2.524950908,0
20,8,2,0,18,male,1.841244489,0
20,9,2,0,18,male,1.241307278,0
20,10,20,1,18,male,1.896851648,1
20,11,40,1,18,male,2.022997357,0
20,12,40,1,18,male,1.277450467,0
20,13,40,1,18,male,1.613283182,1
20,14,2,1,18,male,1.368725671,0
20,15,20,0,18,male,4.094920284,0
20,16,1,0,18,male,1.548967982,0
20,17,5,0,18,male,1.54505605,0
20,18,10,1,18,male,1.584583503,0
20,19,40,1,18,male,2.735225052,1
20,20,1,1,18,male,3.651172991,1
20,21,40,1,18,male,2.602958024,1
20,22,5,0,18,male,3.737267504,1
20,23,20,1,18,male,1.769120215,0
20,24,5,1,18,male,2.194873343,1
20,25,5,1,18,male,4.493249736,1
20,26,2,1,18,male,2.664903545,0
20,27,80,1,18,male,1.558894975,1
20,28,20,1,18,male,1.558925464,1
20,29,5,1,18,male,2.587206451,0
20,30,80,1,18,male,4.792747575,0
20,31,80,1,18,male,5.58700631,0
20,32,20,0,18,male,2.907555351,1
20,33,10,0,18,male,1.658991422,1
20,34,2,0,18,male,1.016662616,1
20,35,2,0,18,male,1.022695186,1
20,36,80,0,18,male,0.384783341,0
20,37,1,0,18,male,1.757432113,0
20,38,80,0,18,male,3.209181072,1
20,39,2,0,18,male,4.548727694,1
20,40,20,0,18,male,1.924882686,1
20,41,5,0,18,male,1.493369276,1
20,42,40,1,18,male,1.404866445,0
20,43,10,0,18,male,2.484812169,0
20,44,80,0,18,male,3.624859895,1
20,45,10,0,18,male,8.413658709,0
20,46,10,0,18,male,3.350836557,0
20,47,1,0,18,male,2.115330314,1
20,48,1,0,18,male,0.841487797,0
20,49,2,0,18,male,0.924503839,0
20,50,10,0,18,male,0.8865606,1
20,51,40,0,18,male,1.305191408,0
20,52,20,0,18,male,0.884911182,1
20,53,10,0,18,male,1.996743125,1
20,54,2,0,18,male,1.580511881,1
20,55,20,0,18,male,2.757050851,0
20,56,40,0,18,male,1.785020006,0
20,57,2,0,18,male,1.818733444,1
20,58,1,0,18,male,1.84690123,1
20,59,1,0,18,male,1.880658438,0
20,60,1,0,18,male,1.440734027,1
20,61,1,0,18,male,2.012546318,0
20,62,20,0,18,male,1.953345096,0
20,63,5,0,18,male,1.085186186,0
20,64,80,1,18,male,4.905160014,1
20,65,5,0,18,male,2.878619609,0
20,66,5,0,18,male,1.530829523,0
20,67,40,0,18,male,2.212944485,1
20,68,10,0,18,male,2.027243761,1
20,69,80,0,18,male,3.993614243,0
20,70,10,0,18,male,5.031600348,1
21,1,20,0,18,male,4.180556558,1
21,2,2,0,18,male,4.083640008,1
21,3,1,0,18,male,1.870961471,0
21,4,80,1,18,male,1.247025902,1
21,5,5,0,18,male,1.498945719,0
21,6,2,0,18,male,1.323106181,1
21,7,5,0,18,male,0.732565577,0
21,8,1,0,18,male,0.885392363,1
21,9,5,0,18,male,1.312851056,1
21,10,20,0,18,male,2.189022198,0
21,11,5,0,18,male,0.804764715,1
21,12,10,0,18,male,0.984629688,0
21,13,80,1,18,male,1.725192404,0
21,14,2,0,18,male,1.44469607,0
21,15,20,0,18,male,0.850837614,1
21,16,2,0,18,male,0.886598032,0
21,17,2,0,18,male,1.303452034,1
21,18,80,1,18,male,1.186510338,1
21,19,10,0,18,male,1.076702131,1
21,20,40,1,18,male,2.752705736,0
21,21,5,0,18,male,1.13849219,1
21,22,1,0,18,male,1.587323878,0
21,23,1,0,18,male,1.164548697,0
21,24,40,1,18,male,1.563163718,0
21,25,10,0,18,male,1.171296094,0
21,26,80,1,18,male,1.602945043,0
21,27,40,1,18,male,1.830791639,1
21,28,20,0,18,male,1.112565185,0
21,29,2,0,18,male,1.251009981,0
21,30,2,0,18,male,1.036820887,0
21,31,20,0,18,male,1.048662943,0
21,32,10,0,18,male,1.375749883,0
21,33,5,0,18,male,1.000632417,0
21,34,20,0,18,male,0.991176342,1
21,35,40,1,18,male,1.378978985,0
21,36,1,0,18,male,1.013077609,1
21,37,40,1,18,male,1.186830924,0
21,38,2,0,18,male,2.202584912,1
21,39,80,1,18,male,1.492999485,1
21,40,10,0,18,male,1.856604839,1
21,41,1,0,18,male,1.204852861,1
21,42,1,0,18,male,1.327066413,0
21,43,80,1,18,male,1.798105464,1
21,44,20,0,18,male,1.070928869,0
21,45,40,1,18,male,1.391032652,1
21,46,20,0,18,male,1.160532015,1
21,47,10,0,18,male,1.590750403,1
21,48,1,0,18,male,0.866719594,1
21,49,10,0,18,male,1.197360147,1
21,50,1,0,18,male,1.678670625,0
21,51,80,1,18,male,1.1873921,0
21,52,20,1,18,male,2.102914705,1
21,53,10,0,18,male,4.121145838,0
21,54,40,1,18,male,1.429453751,1
21,55,10,0,18,male,1.522835102,0
21,56,5,0,18,male,1.094853872,0
21,57,10,0,18,male,0.856917576,1
21,58,80,1,18,male,1.344508156,1
21,59,40,1,18,male,1.190703311,1
21,60,80,1,18,male,1.618606659,0
21,61,2,0,18,male,1.246726145,0
21,62,5,0,18,male,0.864583563,1
21,63,5,0,18,male,0.982671458,1
21,64,20,0,18,male,0.984840696,0
21,65,80,1,18,male,1.197344752,0
21,66,2,0,18,male,0.793246566,1
